ROW_ID,EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
12595,0.10025752,-0.54271624,0.34180528,0.08534704,0.06030498,0.26713132,-0.26958177,0.69375723,0.05114181,0.42398379,-0.25895205,0.01436358,0.14363354,0.06508001,0.80240654,0.29836386,0.08971929,-0.29268776,0.53909575,0.32137862,-0.00490855,0.17822103,0.21022719,0.05887062,0.73069173,0.75886552,0.23931056,0.14809424,-0.27425080,-0.35490571,-0.18468656,0.61492227,-0.15225545,0.60055177,-0.44243620,-0.41053104,0.06294947,0.62287205,0.12458657,0.50819781,0.61095920,-0.20478931,0.62863263,-0.04792147,-0.67712201,0.42443004,0.13700788,0.59440313,-0.23483531,-0.01878309,100282_202309,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2023-09-01,6,0.485,0.49660635,0.92220808,50658.22,12201.24,12201.24,3,0,180,10,53622.81,0.09036,2441.22,410.82,13.07,397.75,4351.62,151.09,0,,0.0,22071.99,2.385899,0.044115,3660.58,RECUPERACION
12596,0.12292749,-0.53767986,0.31653239,0.07348532,0.04128645,0.24642320,-0.27704875,0.66222366,0.05736263,0.41317037,-0.24878773,0.00607226,0.13714296,0.07619467,0.79277103,0.30549771,0.08923117,-0.27972576,0.51842110,0.31038638,-0.00496685,0.18142939,0.23326423,0.05043655,0.71918182,0.75148260,0.24375675,0.15008645,-0.25278964,-0.35740232,-0.17793527,0.60212769,-0.11792686,0.58670269,-0.46620548,-0.42350578,0.04235329,0.62123170,0.10846656,0.47959009,0.58119110,-0.18362589,0.60653940,-0.04197700,-0.68311741,0.40138787,0.11836726,0.59247987,-0.22207863,-0.01034425,100282_202310,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2023-10-01,7,0.47666667,0.5092162,0.91409844,50658.22,12296.09,12296.09,3,0,210,9,49893.4,0.09036,2826.46,3729.41,106.36,3623.05,8081.03,257.45,0,,0.0,21566.11,2.219962,0.042173,3664.08,RECUPERACION
12597,0.11909972,-0.50780815,0.33171972,0.07980153,0.04568507,0.24537668,-0.27650207,0.70763972,0.04255869,0.40264326,-0.26018526,0.00922894,0.14039670,0.06465612,0.76483878,0.27808711,0.08064657,-0.28010927,0.53949638,0.30050478,0.01636506,0.19246390,0.21703128,0.03712513,0.71601991,0.74161293,0.23416564,0.14765047,-0.28202415,-0.35372936,-0.19117951,0.63244514,-0.15035955,0.59721093,-0.46320547,-0.43007522,0.04482056,0.59890459,0.12667653,0.50745627,0.60603564,-0.18482579,0.62575745,-0.05439579,-0.67308119,0.41210071,0.13898756,0.59238093,-0.21516690,-0.01435216,100282_202311,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2023-11-01,8,0.46833333,0.50681787,0.84047939,50658.22,12024.22,12024.22,3,0,240,10,48231.13,0.09036,3005.6,1662.27,40.72,1621.55,9743.3,298.17,0,,0.0,21904.73,2.146001,0.04375,4068.5,RECUPERACION
12598,0.12767875,-0.48841207,0.31739141,0.08785530,0.04383027,0.20257388,-0.27093892,0.70569861,0.05017166,0.39394211,-0.26041144,-0.01388969,0.13154592,0.07016570,0.74488896,0.29263727,0.07486503,-0.26569711,0.53218750,0.28549723,0.02373217,0.21961971,0.23588578,0.04388179,0.71085195,0.74569717,0.23578696,0.14671952,-0.28830065,-0.35653233,-0.20663467,0.62634688,-0.11851709,0.58430542,-0.47993550,-0.43519957,0.03925059,0.60393972,0.13375338,0.50208896,0.58695466,-0.18597607,0.61594030,-0.05593762,-0.67255781,0.39076461,0.13369640,0.59096420,-0.23739200,-0.01711739,100282_202312,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2023-12-01,9,0.46,0.51053099,0.80766596,50658.22,11896.79,11896.79,3,0,270,10,46363.34,0.09036,3268.62,1867.79,54.74,1813.05,11611.09,352.91,0,,0.0,21612.65,2.062895,0.0393,4418.91,RECUPERACION
12599,0.13302524,-0.48411460,0.32412699,0.08380023,0.04622414,0.21351633,-0.27668101,0.71345669,0.03673246,0.38708894,-0.26216594,-0.00531307,0.13786975,0.06707471,0.73297685,0.27176482,0.07051924,-0.27204569,0.54387501,0.28431830,0.03127552,0.21083440,0.22968719,0.02691161,0.70549943,0.72888022,0.23866099,0.14625883,-0.28909754,-0.35419433,-0.20078450,0.64178724,-0.13546912,0.58615866,-0.48424612,-0.44114242,0.03552499,0.58567977,0.12716166,0.50503657,0.59333766,-0.17217594,0.61680122,-0.05830534,-0.66984557,0.39675686,0.13669155,0.58920818,-0.21689587,-0.01205841,100282_202401,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-01-01,10,0.45166667,0.51129421,0.77079554,50658.22,11698.73,11698.73,3,0,300,10,45973.29,0.09036,3491.2,390.05,11.64,378.41,12001.14,364.55,0,,0.0,21886.34,2.04554,0.041744,4372.07,RECUPERACION
12600,0.15666785,-0.46737275,0.26935152,0.10320259,0.04281094,0.08888304,-0.25863479,0.65826126,0.07525004,0.37724660,-0.25268162,-0.07790058,0.10866446,0.09516650,0.71116322,0.34874439,0.06281371,-0.23288820,0.50023092,0.25606025,0.02740295,0.27594877,0.30204493,0.06669541,0.69581421,0.75679008,0.25395090,0.14532065,-0.27529066,-0.36436644,-0.23275715,0.58827810,-0.00741281,0.53670320,-0.52935873,-0.44470481,0.02071940,0.63086002,0.12917561,0.46316950,0.51160787,-0.18090950,0.56604127,-0.05014475,-0.68072696,0.32535777,0.10268617,0.58421449,-0.29736752,-0.01606849,100282_202402,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-02-01,11,0.44333333,0.51892236,0.7630959,50658.22,11654.21,11654.21,3,0,330,9,43792.11,0.09036,3807.98,2181.18,31.4,2149.78,14182.32,395.95,0,,0.0,21274.06,1.948491,0.026759,3783.38,RECUPERACION
12601,0.14652143,-0.45524981,0.30859249,0.09278288,0.04220953,0.16278346,-0.27264321,0.71420554,0.04281206,0.37374101,-0.26141426,-0.03184669,0.12783702,0.07365640,0.70302810,0.28358492,0.06235573,-0.25467539,0.53658187,0.26339654,0.04298927,0.24428115,0.25027084,0.03049084,0.69761241,0.72770659,0.24265232,0.14581668,-0.29871696,-0.35849728,-0.21679683,0.63891440,-0.09926317,0.57046220,-0.50834260,-0.44945744,0.02837801,0.58466585,0.13532344,0.49705383,0.57215236,-0.16839762,0.60647693,-0.05935203,-0.66818980,0.37024572,0.12879024,0.58800450,-0.23854377,-0.01485093,100282_202403,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-03-01,12,0.435,0.51433704,0.72003912,50658.22,11334.1,11334.1,3,0,360,10,43007.46,0.09036,3957.0,784.65,38.39,746.26,14966.97,434.34,0,,0.0,21161.01,1.913578,0.0368,3613.29,RECUPERACION
12602,0.15410354,-0.42953547,0.27456455,0.12065506,0.04742636,0.05850843,-0.25014260,0.69577734,0.07479826,0.36817483,-0.26015292,-0.09411179,0.10399928,0.09018183,0.68061538,0.34579322,0.05484255,-0.22246543,0.51269960,0.23819764,0.04430196,0.31119620,0.29882860,0.07112685,0.69671057,0.75724670,0.25037976,0.14381890,-0.30999927,-0.36824158,-0.25626185,0.60389801,-0.00772179,0.53698705,-0.53772954,-0.44674958,0.02827270,0.62244642,0.15533182,0.48147301,0.52146219,-0.19092046,0.58180059,-0.05768080,-0.67036941,0.31897602,0.11116379,0.58650847,-0.32105378,-0.02771523,100282_202404,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-04-01,13,0.42666667,0.51731467,0.70455002,50658.22,11181.33,11181.33,3,0,390,10,42099.85,0.09036,4210.05,907.61,36.69,870.92,15874.58,471.03,0,,0.0,21579.97,1.873195,0.024072,4383.85,RECUPERACION
12603,0.15529873,-0.44395268,0.32243715,0.07697283,0.02860896,0.20882339,-0.28954721,0.73222009,0.02204447,0.36400806,-0.25941600,-0.00041576,0.13909819,0.06577480,0.69097681,0.23826815,0.06247569,-0.26384770,0.55073530,0.26181659,0.05290450,0.22126003,0.22543916,-0.00362582,0.69137472,0.69729077,0.24079656,0.14845309,-0.30117060,-0.35756860,-0.19644228,0.66848906,-0.14538195,0.58606286,-0.51127607,-0.46109447,0.02196270,0.54621927,0.12650719,0.49958538,0.59738604,-0.14167122,0.62260502,-0.05967419,-0.66242807,0.38881963,0.13208610,0.59027294,-0.18305808,-0.00824628,100282_202405,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-05-01,14,0.41833333,0.51848788,0.68663368,50658.22,10987.81,10987.81,3,0,420,10,40059.59,0.09036,4438.14,2040.26,78.22,1962.04,17914.84,549.25,0,,0.0,21004.84,1.782415,0.043433,4312.61,RECUPERACION
12604,0.17562621,-0.45315532,0.31527662,0.06657217,0.02768700,0.19785955,-0.30177477,0.70205722,0.00969487,0.35280461,-0.25676637,-0.00167052,0.14155629,0.07447130,0.67683534,0.22972191,0.05534896,-0.26863257,0.54356860,0.25983769,0.05797935,0.20800540,0.24194910,-0.02277034,0.67230808,0.67514166,0.25581653,0.14933665,-0.27726557,-0.35330294,-0.17905954,0.66733521,-0.12638059,0.56895151,-0.52927633,-0.47172349,0.00714481,0.53228848,0.09931243,0.47857306,0.57160475,-0.11392643,0.59365796,-0.05485636,-0.67069482,0.37645978,0.12249826,0.58198337,-0.16228535,0.00820792,100282_202406,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-06-01,15,0.41,0.50934961,0.64635868,50658.22,10579.13,10579.13,3,0,450,9,39262.99,0.09036,4524.75,796.6,39.49,757.11,18711.44,588.74,0,,0.0,21618.53,1.746971,0.043806,4016.16,RECUPERACION
12605,0.18633021,-0.41587674,0.27389150,0.09454259,0.02206382,0.07698116,-0.27990304,0.68368164,0.04879293,0.34456169,-0.25435140,-0.07157891,0.11017059,0.09355863,0.64921802,0.29995211,0.04821289,-0.22609843,0.50641549,0.22704499,0.06257183,0.28722445,0.29590121,0.02312629,0.66847146,0.71129567,0.25888472,0.14850886,-0.29169394,-0.36423634,-0.22258147,0.62675666,-0.02065294,0.53332451,-0.56165097,-0.47187757,0.00393659,0.57380059,0.12676830,0.45983636,0.51559618,-0.13991116,0.56829359,-0.05258140,-0.67487446,0.31540388,0.10412359,0.58135955,-0.25255427,-0.00675020,100282_202407,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-07-01,16,0.40166667,0.50888497,0.63063369,50658.22,10354.65,10354.65,3,0,480,9,35973.97,0.09036,4730.4,3289.02,92.23,3196.79,22000.46,680.97,0,,0.0,20696.64,1.600629,0.029046,3693.68,RECUPERACION
12606,0.17888337,-0.39428400,0.30513003,0.09588909,0.02350835,0.10170327,-0.28916395,0.73188264,0.02456765,0.33709205,-0.26778922,-0.05117394,0.11796344,0.07927415,0.62675778,0.25807069,0.04175344,-0.23719346,0.52669476,0.22443367,0.08472577,0.28189344,0.26358486,0.00226799,0.66095103,0.69297891,0.25162432,0.14897515,-0.32073977,-0.35810813,-0.21840924,0.66423133,-0.07326855,0.55048232,-0.54839434,-0.47603499,0.01320596,0.53977278,0.14100469,0.49059995,0.55357662,-0.13768353,0.59386078,-0.06113064,-0.66785449,0.33913480,0.13061022,0.58062864,-0.22882369,-0.00721564,100282_202408,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-08-01,17,0.39333333,0.48431305,0.56570799,50658.22,9650.21,9650.21,3,0,510,10,34476.53,0.09036,4604.96,1497.44,38.86,1458.58,23497.9,719.83,0,,0.0,21067.09,1.534002,0.033659,4640.29,RECUPERACION
12607,0.18654397,-0.37771954,0.30358180,0.09510818,0.01369107,0.08684147,-0.29457061,0.73644717,0.02249141,0.32905161,-0.26860503,-0.05544086,0.11341071,0.08097545,0.60999874,0.25354029,0.03829278,-0.23056720,0.51862258,0.21421505,0.09490575,0.29200777,0.26566775,-0.00271754,0.65175800,0.68740818,0.25125061,0.15062004,-0.32636566,-0.35818532,-0.21749542,0.66829812,-0.06561045,0.54708142,-0.55600425,-0.48252125,0.00929784,0.53024228,0.14499699,0.48844349,0.55022591,-0.13225704,0.59248201,-0.06066299,-0.66911048,0.33072041,0.13153313,0.57960257,-0.22677281,-0.00603928,100282_202409,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-09-01,18,0.385,0.47381716,0.53614833,50658.22,9241.05,9241.05,3,0,540,10,31587.82,0.09036,4672.98,2888.71,130.21,2758.5,26386.61,850.04,0,,0.0,19558.38,1.405472,0.032693,3916.4,RECUPERACION
12608,0.18899698,-0.38969059,0.34573474,0.07211596,0.01425120,0.16943308,-0.32385539,0.75993839,-0.02477461,0.32154284,-0.27631321,0.00036731,0.13801363,0.06625624,0.60192814,0.17768867,0.03428899,-0.26586707,0.54650949,0.22983981,0.11044384,0.23312766,0.22082874,-0.05641373,0.63571081,0.63825501,0.25502690,0.15307969,-0.32256289,-0.34561501,-0.17449247,0.71662466,-0.15087836,0.56899417,-0.53990223,-0.49211649,0.00898999,0.47179659,0.12120436,0.50458318,0.59318568,-0.09644857,0.60729612,-0.06278440,-0.66793269,0.37432889,0.15293688,0.57482295,-0.14239058,0.01300149,100282_202410,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-10-01,19,0.37666667,0.44718426,0.47912481,50658.22,8532.84,8532.84,3,0,570,10,31492.3,0.09036,4519.34,95.52,4.07,91.45,26482.13,854.11,0,,0.0,20134.38,1.401222,0.044876,4107.14,RECUPERACION
12609,0.19352830,-0.37160753,0.31978472,0.09648193,0.02025360,0.08708896,-0.30476862,0.74324208,0.00259807,0.31949756,-0.27415635,-0.05004642,0.11907426,0.08023056,0.58728206,0.23102363,0.02947127,-0.24102687,0.52757857,0.21097276,0.10846964,0.28752852,0.25907926,-0.02041979,0.63725354,0.66294859,0.26390851,0.15193359,-0.33202902,-0.35514562,-0.20513377,0.68611725,-0.07538629,0.54156666,-0.56345659,-0.48706370,0.01243203,0.50429494,0.13737016,0.49030412,0.55243710,-0.11627521,0.58847740,-0.05938249,-0.66956477,0.33318172,0.13603629,0.57455009,-0.21276658,0.00118118,100282_202411,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-11-01,20,0.36833333,0.44801557,0.47723923,50658.22,8359.57,8359.57,3,0,600,10,31394.99,0.09036,4742.8,97.31,4.67,92.64,26579.44,858.78,0,,0.0,19181.3,1.396892,0.034482,4636.57,RECUPERACION
12610,0.20890932,-0.39068996,0.32057773,0.07779384,0.01444386,0.11877456,-0.32126870,0.71653652,-0.01219958,0.31499989,-0.26651262,-0.02914175,0.12900513,0.08410626,0.59059478,0.20909653,0.03025652,-0.25389998,0.52787948,0.21832043,0.10460501,0.25430608,0.25749742,-0.04639132,0.62720495,0.63605806,0.27638619,0.15451081,-0.30472935,-0.35312239,-0.17536622,0.69076522,-0.08529191,0.53878978,-0.57279347,-0.49474028,0.00107214,0.48403912,0.10586671,0.46945369,0.54567677,-0.08445720,0.57447792,-0.05161617,-0.67465306,0.33814892,0.12414814,0.57138032,-0.16799401,0.01671200,100282_202412,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2024-12-01,21,0.36,0.44872152,0.47531832,50658.22,8183.32,8183.32,3,0,630,9,31189.95,0.09036,4964.4,205.04,8.51,196.53,26784.48,867.29,0,,0.0,19980.7,1.387769,0.03896,4528.49,RECUPERACION
12611,0.19805236,-0.36574855,0.33420498,0.08520385,0.00934942,0.13115008,-0.31862860,0.75596685,-0.01182520,0.31577689,-0.26964820,-0.02233426,0.12854084,0.07462201,0.58408794,0.19759063,0.03232955,-0.25015845,0.53819734,0.21196059,0.11148937,0.26806205,0.23489427,-0.04367814,0.63643227,0.63917799,0.26588385,0.15557324,-0.33467039,-0.35742252,-0.18443956,0.70711833,-0.11276420,0.55526770,-0.56470814,-0.49219471,0.01317381,0.47482409,0.13097388,0.48906771,0.57581255,-0.09661436,0.60561177,-0.05553032,-0.66479269,0.34963070,0.13425153,0.57874669,-0.17065521,0.00408574,100282_202501,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-01-01,22,0.35166667,0.44802116,0.4712708,50658.22,7981.41,7981.41,3,0,660,10,29606.5,0.09036,5166.92,1583.45,42.72,1540.73,28367.93,910.01,0,,0.0,21166.73,1.317315,0.040041,4114.01,RECUPERACION
12612,0.20516989,-0.32904671,0.29388009,0.12443178,0.02008303,-0.00259434,-0.30539998,0.72312448,0.02267615,0.31552398,-0.27113912,-0.09947966,0.09879036,0.09485277,0.55085227,0.27718215,0.03266118,-0.21784733,0.50402544,0.17193420,0.12622123,0.35076401,0.28900834,0.01219699,0.62763906,0.67600794,0.27521336,0.16354135,-0.35592510,-0.35739668,-0.22169747,0.67595400,0.00741334,0.51007195,-0.59470802,-0.48714424,0.01341976,0.51608067,0.14827205,0.47731466,0.52091366,-0.12190172,0.56122114,-0.06053159,-0.66583434,0.28667656,0.11876366,0.57315554,-0.27159626,-0.01437034,100282_202502,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-02-01,23,0.34333333,0.42971177,0.44001329,50658.22,7473.83,7473.83,3,0,690,10,28256.48,0.07955,4514.21,1350.02,26.57,1323.45,29717.95,936.58,0,,0.0,20620.17,1.257247,0.02406,4242.4,RECUPERACION
12613,0.20521281,-0.34479939,0.34027345,0.09261771,0.01122627,0.11433126,-0.33931614,0.75096479,-0.02534478,0.31216270,-0.27429231,-0.02505624,0.12808353,0.07604681,0.55534969,0.18929067,0.03581560,-0.25672882,0.53500366,0.19284685,0.13603473,0.27717923,0.22918505,-0.04830054,0.61793657,0.62354949,0.27390619,0.16778922,-0.35002315,-0.34685178,-0.16892951,0.72935866,-0.10149199,0.54512709,-0.57213057,-0.49640785,0.01339937,0.45140476,0.12270176,0.49332042,0.58002550,-0.08216771,0.58968096,-0.06059845,-0.66209527,0.34333765,0.13859376,0.57307474,-0.16484576,0.00367691,100282_202503,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-03-01,24,0.335,0.41273781,0.41336371,50658.22,7004.37,7004.37,3,0,720,10,27578.18,0.07955,4495.68,678.3,32.11,646.19,30396.25,968.69,0,,0.0,19585.9,1.227066,0.039553,4669.42,RECUPERACION
12614,0.20478190,-0.35655497,0.37265090,0.07187370,0.00688006,0.19709086,-0.36177163,0.76952684,-0.05787332,0.31078911,-0.27505965,0.02647192,0.14915725,0.06331439,0.55995739,0.12956001,0.03849221,-0.28432520,0.55863432,0.20776198,0.14066931,0.22657755,0.18732865,-0.08905029,0.61367501,0.58665816,0.27510619,0.17086369,-0.34617884,-0.34113965,-0.13229660,0.76583415,-0.17666074,0.56920043,-0.55798659,-0.50150388,0.01516723,0.40708186,0.10460024,0.50286500,0.62124806,-0.05441329,0.61052206,-0.05953727,-0.65841256,0.38269229,0.14954096,0.57401451,-0.09217119,0.01506901,100282_202504,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-04-01,25,0.32666667,0.40349154,0.39997398,50658.22,6677.12,6677.12,3,0,750,10,27560.36,0.07955,4570.5,17.82,0.53,17.29,30414.07,969.22,0,,0.0,21045.61,1.226273,0.050315,4785.62,RECUPERACION
12615,0.22499705,-0.34810990,0.32298561,0.09558975,0.01165064,0.07240071,-0.34202794,0.71042362,-0.02020132,0.30473269,-0.26677313,-0.04761227,0.12157527,0.09231120,0.54217685,0.21084816,0.03056637,-0.25029406,0.51747382,0.18380590,0.13363783,0.29032185,0.25955503,-0.04481846,0.60495091,0.61490148,0.29642540,0.16990395,-0.33197298,-0.35154469,-0.16226284,0.70959801,-0.04591894,0.51678798,-0.60107624,-0.49982768,0.00666484,0.45549001,0.10450840,0.46095866,0.53783298,-0.06632990,0.55745324,-0.04925569,-0.67037881,0.31261475,0.11463076,0.56801612,-0.18084644,0.01079403,100282_202505,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-05-01,26,0.31833333,0.40291771,0.39962221,50658.22,6497.53,6497.53,3,0,780,9,27222.73,0.07955,4750.2,337.63,5.84,331.79,30751.7,975.06,0,,0.0,18523.93,1.211251,0.035101,4598.96,RECUPERACION
12616,0.22800228,-0.33872378,0.31444672,0.10778247,0.01546919,0.03487002,-0.33504019,0.70343724,-0.01028150,0.30294695,-0.26584123,-0.07008465,0.11363653,0.09909269,0.53236449,0.23273713,0.02728834,-0.24069576,0.50981025,0.17451875,0.13407452,0.31539153,0.27537183,-0.02994181,0.60413667,0.62210301,0.30401076,0.17009923,-0.33781490,-0.35644376,-0.17330360,0.69773606,-0.01170265,0.50295242,-0.61366640,-0.49726751,0.01040730,0.46627553,0.11114431,0.45346799,0.51972618,-0.07310712,0.54897925,-0.04619419,-0.67117815,0.29363521,0.10604950,0.56764929,-0.21236276,0.00582264,100282_202506,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-06-01,27,0.31,0.39758951,0.39295735,50658.22,6243.76,6243.76,3,0,810,9,27222.73,0.07955,4872.42,0.0,0.0,0.0,30751.7,975.06,0,,0.0,19440.09,1.211251,0.030527,4453.4,RECUPERACION
12617,0.22746915,-0.34797485,0.33936983,0.09019616,0.01079050,0.10701206,-0.35231178,0.71898352,-0.03446922,0.30331133,-0.26358300,-0.02702517,0.13122855,0.08851946,0.53968611,0.18488128,0.03148928,-0.26224750,0.53041139,0.18695119,0.13473952,0.27386093,0.23989509,-0.06214484,0.60479942,0.59276485,0.30454698,0.17265037,-0.33437841,-0.35384111,-0.14365006,0.72670329,-0.07442084,0.52461418,-0.60284945,-0.50066082,0.01196244,0.43131444,0.09691080,0.45932268,0.55555722,-0.05026441,0.56914897,-0.04454081,-0.66658363,0.32620067,0.11146245,0.57066636,-0.15203283,0.01335449,100282_202507,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-07-01,28,0.30166667,0.39707483,0.39295735,50658.22,6068.06,6068.06,3,0,840,9,27222.73,0.07955,5052.88,0.0,0.0,0.0,30751.7,975.06,0,,0.0,17793.56,1.211251,0.039521,3303.1,RECUPERACION
12618,0.23302779,-0.32216186,0.29850625,0.12779131,0.02057989,-0.02288567,-0.32223045,0.69208924,0.00881217,0.30123540,-0.26107556,-0.10642044,0.10090064,0.11032823,0.51919708,0.27011921,0.02386230,-0.22356039,0.49877161,0.15887175,0.13147652,0.35753297,0.30038276,-0.00414871,0.60723807,0.63442198,0.31670544,0.17062578,-0.34763566,-0.36722241,-0.19202298,0.67727216,0.04411581,0.48181754,-0.63637810,-0.49227360,0.01704016,0.48507369,0.12275568,0.43851523,0.49161981,-0.08381274,0.53844970,-0.03998082,-0.67050870,0.26227216,0.08743280,0.56953672,-0.26376679,-0.00455214,100282_202508,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-08-01,29,0.29333333,0.39656014,0.39295735,50658.22,5892.78,5892.78,3,0,870,9,27222.73,0.07955,5233.34,0.0,0.0,0.0,30751.7,975.06,0,,0.0,20204.57,1.211251,0.023112,3351.34,RECUPERACION
12619,0.23232900,-0.33147143,0.32271356,0.11089728,0.01543614,0.04826662,-0.33899620,0.70658401,-0.01457306,0.30134201,-0.25960754,-0.06348500,0.11826343,0.09990942,0.52606325,0.22329867,0.02818879,-0.24465626,0.51895939,0.17093319,0.13218376,0.31728394,0.26577283,-0.03590768,0.60712985,0.60573353,0.31716100,0.17330702,-0.34472773,-0.36483506,-0.16326251,0.70551792,-0.01744585,0.50307861,-0.62621378,-0.49566890,0.01877024,0.45072720,0.10855158,0.44447641,0.52600180,-0.06164885,0.55829305,-0.03828465,-0.66589427,0.29465094,0.09297888,0.57215859,-0.20438783,0.00270917,100282_202509,100282,RETAIL,RETAIL_REVOLVING,PRESTAMO,PAGO_VOLUNTARIO,QUIEBRA,2023-03-12,57974.43,PRENDA,22474.89,0.05977,2025-09-01,30,0.285,0.39604546,0.39295735,50658.22,5717.94,5717.94,3,0,900,9,27222.73,0.07955,5413.8,0.0,0.0,0.0,30751.7,975.06,0,,0.0,20243.07,1.211251,0.031939,4358.09,RECUPERACION
